ID,TimeStamp,Temperature,RelativeHumidity,Light,OxygenLevels,HumidityRatio,GTOccupancy
4443,07-02-15 19:53,20,24.89,0,434,0.003593959,0
7786,10-02-15 3:36,20.29,32.9,0,452,0.004846247,0
206,04-02-15 21:16,21.5,26,0,502,0.00412105,0
2097,06-02-15 4:46,20.39,18.6,0,435,0.002747573,0
6039,08-02-15 22:28,19.5,27.7,0,444,0.003879261,0
262,04-02-15 22:12,21.39,25.7,0,486,0.004045656,0
4177,07-02-15 15:27,21.7,18.39,51,441.5,0.002945197,0
3376,07-02-15 2:06,19.89,18.89,0,439,0.002705218,0
3729,07-02-15 7:59,19.7,19.5,0,454,0.002760093,0
955,05-02-15 9:45,22.1,26.175,450.25,1032,0.004304946,1
4352,07-02-15 18:22,20.29,22.6,0,434,0.003320932,0
6499,09-02-15 6:08,19.5,26.56666667,0,453,0.003719594,0
1256,05-02-15 14:45,22.315,28.39,474.5,1051,0.004734022,1
3577,07-02-15 5:26,19.745,19.29,0,443,0.002737909,0
4470,07-02-15 20:19,20.03333333,25.23,0,447,0.003650915,0
7177,09-02-15 17:26,22.1,38.7225,426,1984.25,0.006389806,1
555,05-02-15 3:04,21,24.89,0,439,0.003824119,0
261,04-02-15 22:11,21.39,25.7,0,475,0.004045656,0
7768,10-02-15 3:17,20.26,32.86333333,0,453.3333333,0.004831766,0
6991,09-02-15 14:21,21.5,34.26,487.3333333,1260.333333,0.00544173,1
198,04-02-15 21:08,21.5,26.15,0,504,0.004144984,0
6357,09-02-15 3:47,19.29,26.7,0,470.5,0.003689546,0
8136,10-02-15 9:26,21.025,35.95,433,763,0.00554711,1
431,05-02-15 1:01,21.1,25.39,0,451,0.003925619,0
5730,08-02-15 17:19,19.39,27.16666667,11.33333333,423.6666667,0.003778013,0
7114,09-02-15 16:24,22.075,38.8975,438,1991.75,0.006409107,1
4704,08-02-15 0:14,19.55,29.7,0,440,0.004174269,0
3811,07-02-15 9:21,20.15,19.2225,137.75,455,0.002797938,0
5330,08-02-15 10:40,19.29,30.53333333,6,435,0.004222852,0
1761,05-02-15 23:10,20.445,21.29,0,446.5,0.003157707,0
1002,05-02-15 10:32,22.05,26.245,454,1009,0.00430331,1
3381,07-02-15 2:10,19.84,18.945,0,438,0.002704694,0
2510,06-02-15 11:39,21.7,20.39,469,795.6666667,0.003267184,1
848,05-02-15 7:58,21,23.5,411,541,0.003609319,1
5777,08-02-15 18:07,19.29,27.35666667,0,423.3333333,0.003780839,0
7012,09-02-15 14:42,21.745,35.475,474.5,1453,0.005722362,1
3954,07-02-15 11:44,22.7,17.6,345.5,453.75,0.002995924,0
2013,06-02-15 3:23,20.53333333,18.92666667,0,430,0.002821004,0
4051,07-02-15 13:21,23.075,16.865,252,448.5,0.002936499,0
1693,05-02-15 22:02,20.7,20.7,0,460,0.003118668,0
3500,07-02-15 4:09,19.79,19.29,0,442,0.002745599,0
6700,09-02-15 9:29,20.29,30.53333333,433,843.6666667,0.004495112,1
1481,05-02-15 18:30,21.5,23.35,0,732.5,0.003698522,0
4074,07-02-15 13:44,22.89,17,171.75,438.5,0.002926994,0
7194,09-02-15 17:44,22.1,38.29,433,1917.5,0.006317712,1
5359,08-02-15 11:09,19.23,30.63333333,6,430,0.004220862,0
5462,08-02-15 12:52,20.125,29.445,247.5,427,0.004289469,0
5479,08-02-15 13:08,20.6,28.6,257.25,425.5,0.004290436,0
7183,09-02-15 17:32,22.245,38.695,419,1994.5,0.006442458,1
4117,07-02-15 14:26,22.39,17.39,116,442.75,0.002904533,0
2040,06-02-15 3:49,20.39,18.82333333,0,428.6666667,0.002780711,0
1609,05-02-15 20:38,21.2,19.445,0,477.5,0.003020588,0
5182,08-02-15 8:12,19.245,31.05,0,432,0.004282697,0
6405,09-02-15 4:34,19.29,26.79,0,461,0.003702057,0
5424,08-02-15 12:14,19.39,30.5,110,430,0.004244736,0
3016,06-02-15 20:06,20.39,19.2,0,472.3333333,0.002836609,0
64,04-02-15 18:53,22.29,27.39,0,621.5,0.004559056,0
7846,10-02-15 4:36,20.2,33,0,443,0.004833908,0
5996,08-02-15 21:46,19.5,27.6,0,454,0.00386517,0
689,05-02-15 5:19,20.89,23.5,0,449,0.003584847,0
4530,07-02-15 21:20,19.89,26.79,0,440,0.003843561,0
4766,08-02-15 1:15,19.5,30.29,0,441.5,0.004244454,0
1571,05-02-15 20:00,21.15,19.395,0,491,0.003003506,0
4559,07-02-15 21:49,19.79,27.29,0,444,0.003891385,0
3137,06-02-15 22:07,20,18.89,0,440.6666667,0.002723803,0
6827,09-02-15 11:37,21.29,33.195,479,1432.75,0.005203172,1
2558,06-02-15 12:28,21.745,20.34,484,816.5,0.003268155,1
5637,08-02-15 15:47,19.89,26.4725,37,422.25,0.003797731,0
4958,08-02-15 4:27,19.29,31.29,0,434,0.00432823,0
5172,08-02-15 8:02,19.245,31.05,0,432,0.004282697,0
2206,06-02-15 6:36,20.29,18.7,0,439,0.002745321,0
7587,10-02-15 0:16,20.39,33,0,487,0.004891455,0
867,05-02-15 8:17,21.2,23.745,419,620.5,0.003692515,1
4560,07-02-15 21:49,19.79,27.29,0,438,0.003891385,0
7649,10-02-15 1:19,20.29,32.9,0,472,0.004846247,0
4705,08-02-15 0:15,19.525,29.675,0,437.25,0.004164211,0
4392,07-02-15 19:01,20.2,23.445,0,435,0.003426562,0
851,05-02-15 8:00,21,23.6,405,559.25,0.003624768,1
4216,07-02-15 16:06,21.2,19.2675,37,435.75,0.002992882,0
4394,07-02-15 19:04,20.15,23.5,0,441,0.003423979,0
6657,09-02-15 8:47,19.525,27.125,412,479,0.003804188,1
7101,09-02-15 16:11,22,38.56,441,1935.333333,0.006323646,1
2440,06-02-15 10:30,21.315,20.865,469,825,0.003265396,1
42,04-02-15 18:32,22.6,27.445,0,654.25,0.004655833,0
1294,05-02-15 15:23,22.6,28,454,1101.666667,0.004750703,1
4671,07-02-15 23:41,19.6,29.1,0,438,0.004102197,0
999,05-02-15 10:28,22,26.29,469,1024,0.004297525,1
252,04-02-15 22:01,21.39,25.7,0,486,0.004045656,0
3057,06-02-15 20:47,20.2,19.15,0,449,0.002796012,0
2187,06-02-15 6:16,20.29,18.73,0,442,0.002749745,0
1740,05-02-15 22:50,20.5,21.1,0,454,0.003140079,0
6052,08-02-15 22:41,19.5,27.745,0,451,0.003885603,0
5083,08-02-15 6:33,19.26,31.66666667,0,437.3333333,0.004372463,0
3873,07-02-15 10:23,21.55,18.39,300.5,459.25,0.002918169,0
936,05-02-15 9:26,22.06666667,25.79333333,503.6666667,969.3333333,0.004233077,1
2467,06-02-15 10:57,21.754,20.896,485.25,853.25,0.00335983,1
175,04-02-15 20:44,21.6,26.5,0,512,0.004226803,0
2319,06-02-15 8:29,20.865,19.675,429.5,590.75,0.002993912,1
4503,07-02-15 20:53,19.89,26.2,0,440,0.003758402,0
3248,06-02-15 23:57,20,18.7,0,441,0.002696288,0
477,05-02-15 1:46,21.2,25,0,438,0.003888897,0
6483,09-02-15 5:53,19.39,26.79,0,465.3333333,0.003725317,0
3289,07-02-15 0:39,20.05,18.7,0,433.5,0.002704687,0
1809,05-02-15 23:58,20.2,21.2,0,444,0.003096814,0
2343,06-02-15 8:53,20.865,19.7675,433,637.25,0.003008055,1
6681,09-02-15 9:10,20,29.1975,405,655.5,0.004220155,1
5091,08-02-15 6:40,19.2,31.55,0,432,0.004339871,0
5983,08-02-15 21:33,19.5,27.6,0,458,0.00386517,0
6322,09-02-15 3:11,19.39,26.7,0,467,0.003712727,0
433,05-02-15 1:02,21.1,25.39,0,450,0.003925619,0
7965,10-02-15 6:35,20.2,33.09,0,454,0.004847194,0
6045,08-02-15 22:34,19.5,27.7,0,442.5,0.003879261,0
3774,07-02-15 8:44,19.7,19.5,22,451.5,0.002760093,0
6745,09-02-15 10:14,20.79,31.895,429,1142.5,0.004845367,1
3544,07-02-15 4:53,19.745,19.39,0,443,0.002752165,0
1174,05-02-15 13:24,22.39,26.1,46,930.5,0.004369525,0
5768,08-02-15 17:57,19.39,27.2,0,423.5,0.003782676,0
3787,07-02-15 8:57,19.6,19.5,33.5,454.5,0.002742927,0
7827,10-02-15 4:17,20.2,32.9,0,444,0.004819147,0
53,04-02-15 18:42,22.39,27.5,0,636.5,0.004605641,0
3009,06-02-15 19:59,20.39,19.29,0,474,0.002849966,0
161,04-02-15 20:31,21.7,26.79,0,525.5,0.004299774,0
3508,07-02-15 4:18,19.79,19.29,0,442,0.002745599,0
3852,07-02-15 10:01,21.125,18.7,253,461.5,0.002890915,0
710,05-02-15 5:39,20.89,23.5,0,448.3333333,0.003584847,0
885,05-02-15 8:35,21.34,24.2225,433,703,0.003799909,1
3391,07-02-15 2:21,19.89,18.96333333,0,431.6666667,0.002715766,0
3805,07-02-15 9:15,20,19.29,119.5,450.75,0.002781738,0
1038,05-02-15 11:08,22.1,26.6,459,1083.666667,0.004375336,1
1845,06-02-15 0:35,20.1,21,0,446.5,0.003048442,0
1695,05-02-15 22:05,20.6,20.6,0,461,0.003084363,0
5913,08-02-15 20:23,19.39,27.5,0,442,0.003824654,0
5584,08-02-15 14:54,20.29,26.2225,76.75,421.5,0.003856537,0
3369,07-02-15 1:59,19.89,18.89,0,433,0.002705218,0
1451,05-02-15 18:01,22.025,23.9175,433,847,0.003913265,1
1095,05-02-15 12:04,22.175,27,471.5,1104.75,0.004462091,1
17,04-02-15 18:07,23,27.2,0,681.5,0.004728078,0
7254,09-02-15 18:43,21.39,36.5,0,1419,0.005761524,0
5970,08-02-15 21:20,19.39,27.39,0,454,0.003809261,0
5147,08-02-15 7:37,19.13333333,31.2,0,433.6666667,0.004273473,0
6662,09-02-15 8:51,19.575,27.6,405,501.5,0.003883346,1
4235,07-02-15 16:25,20.945,19.79,6,437.2,0.003026424,0
1127,05-02-15 12:36,22.7,26.815,597.25,1102.75,0.004576069,0
5303,08-02-15 10:13,19.29,30.6,24,429,0.004232135,0
5807,08-02-15 18:36,19.39,27.39,0,422,0.003809261,0
2892,06-02-15 18:02,21.7,20.865,433,778.5,0.003343704,1
8066,10-02-15 8:16,20.39,33.09,0,448,0.0049049,0
1555,05-02-15 19:45,21.2,19.63,0,510,0.003049466,0
1637,05-02-15 21:07,20.89,19.84,0,470,0.003023812,0
1714,05-02-15 22:24,20.6,20.89,0,450,0.003128002,0
7336,09-02-15 20:06,20.6,35.09,0,974.5,0.005272288,0
3880,07-02-15 10:30,21.7,18.29,305,460.75,0.002929106,0
3223,06-02-15 23:32,20,18.79,0,436,0.002709321,0
5994,08-02-15 21:43,19.5,27.6,0,447,0.00386517,0
7594,10-02-15 0:23,20.29,33,0,489,0.004861092,0
2150,06-02-15 5:39,20.29,18.79,0,431.5,0.002758593,0
83,04-02-15 19:13,22.2,27.29,0,592,0.004517288,0
7876,10-02-15 5:06,20.1,33,0,444,0.004803862,0
2635,06-02-15 13:45,21.6,19.29,537,653,0.003071115,0
4546,07-02-15 21:36,19.89,27,0,440.5,0.003873877,0
112,04-02-15 19:41,22,27.1,0,556,0.004430876,0
4431,07-02-15 19:40,20,24.445,0,445,0.00352934,0
4188,07-02-15 15:38,21.56666667,18.6,55,440,0.002954678,0
8043,10-02-15 7:53,20.29,33.09,0,451,0.004874453,0
2272,06-02-15 7:41,20.175,18.6,433,437.5,0.002711144,0
5035,08-02-15 5:44,19.29,31.5,0,435.5,0.004357482,0
7910,10-02-15 5:39,20.1,33.09,0,447.5,0.004817065,0
5459,08-02-15 12:49,20.03333333,29.6,194,429.3333333,0.004287636,0
6348,09-02-15 3:38,19.39,26.7,0,479,0.003712727,0
7743,10-02-15 2:53,20.245,32.845,0,451.5,0.004824538,0
2412,06-02-15 10:01,21.34,20.995,449.5,801.25,0.003290916,1
6298,09-02-15 2:48,19.445,26.65,0,468.5,0.003718513,0
5484,08-02-15 13:14,20.7,28.4175,255.5,432,0.004289407,0
5104,08-02-15 6:53,19.26,31.46333333,0,431.6666667,0.004344191,0
7032,09-02-15 15:02,21.89,36.595,453.25,1616.5,0.005957775,1
5012,08-02-15 5:22,19.29,31.7,0,432,0.004385344,0
1,04-02-15 17:51,23.18,27.272,426,721.25,0.004792988,1
429,05-02-15 0:59,21.1,25.39,0,451.6666667,0.003925619,0
4918,08-02-15 3:48,19.39,31.1,0,436.5,0.00432882,0
7139,09-02-15 16:49,22.1,38.845,433,1987,0.006410229,1
6765,09-02-15 10:34,20.89,32.25,444,1222.5,0.00493021,1
2426,06-02-15 10:15,21.365,21.3175,454.75,844.5,0.003346891,1
3182,06-02-15 22:52,20,18.84,0,435.6666667,0.002716562,0
3672,07-02-15 7:01,19.79,19.29,0,448,0.002745599,0
254,04-02-15 22:04,21.39,25.7,0,486,0.004045656,0
7802,10-02-15 3:52,20.2,32.9,0,449,0.004819147,0
1739,05-02-15 22:49,20.5,21.1,0,447,0.003140079,0
1728,05-02-15 22:38,20.55,21.05,0,454,0.003142328,0
5194,08-02-15 8:23,19.2225,31.1,14,432.5,0.004283589,0
4350,07-02-15 18:20,20.29,22.5,0,439.3333333,0.00330616,0
7536,09-02-15 23:25,20.39,32.9,0,527,0.004876516,0
545,05-02-15 2:55,21,24.85666667,0,435,0.003818966,0
1153,05-02-15 13:02,22.89,26.1,584.5,1000,0.004505145,0
3474,07-02-15 3:43,19.79,19.245,0,436,0.002739166,0
4156,07-02-15 15:06,22,18,74,446,0.002935994,0
2822,06-02-15 16:52,21.76,21.82666667,449.3333333,944,0.00351161,1
325,04-02-15 23:15,21.2,25.5,0,469,0.003967171,0
6781,09-02-15 10:51,21,32.56,454,1315,0.00501204,1
6367,09-02-15 3:56,19.39,26.7,0,473,0.003712727,0
5294,08-02-15 10:04,19.39,30.5,26.5,433.75,0.004244736,0
1050,05-02-15 11:19,22.2,26.6,444,1071.5,0.004402265,1
3278,07-02-15 0:28,20,18.7,0,443.3333333,0.002696288,0
7615,10-02-15 0:45,20.29,32.925,0,480,0.004849958,0
5897,08-02-15 20:06,19.39,27.6,0,434.5,0.003838647,0
4662,07-02-15 23:31,19.7,29.1,0,439,0.004127925,0
6859,09-02-15 12:08,21.5,33.63333333,464,1431.666667,0.005341338,1
2885,06-02-15 17:55,21.7,20.89,433,802.25,0.003347732,1
8055,10-02-15 8:05,20.29,33.09,0,456,0.004874453,0
46,04-02-15 18:36,22.5,27.5,0,646,0.004636772,0
181,04-02-15 20:51,21.6,26.445,0,508.75,0.004217971,0
6245,09-02-15 1:54,19.39,27.2,0,464,0.003782676,0
7380,09-02-15 20:50,20.55,34.09,0,794.5,0.005104905,0
192,04-02-15 21:02,21.55,26.245,0,502.5,0.004172982,0
1133,05-02-15 12:42,22.66666667,26.56666667,524,1053,0.004524155,0
5298,08-02-15 10:08,19.29,30.6,24,428.75,0.004232135,0
2286,06-02-15 7:56,20.29,19.2225,400,483.5,0.002822377,1
3357,07-02-15 1:46,19.89,18.79,0,439,0.002690836,0
5932,08-02-15 20:42,19.39,27.39,0,441,0.003809261,0
5604,08-02-15 15:14,20.13333333,26.2,58.33333333,422.6666667,0.003815827,0
1672,05-02-15 21:42,20.79,20.29,0,460.5,0.003073668,0
6297,09-02-15 2:47,19.39,26.65,0,468,0.003705733,0
6327,09-02-15 3:16,19.34,26.84,0,472,0.003720643,0
7811,10-02-15 4:01,20.2,32.9,0,444,0.004819147,0
7871,10-02-15 5:00,20.2,33,0,450,0.004833908,0
2609,06-02-15 13:19,21.29,19.625,483.75,662.5,0.00306565,1
3424,07-02-15 2:54,19.79,19,0,435,0.002704143,0
567,05-02-15 3:16,20.89,24.89,0,446,0.003798181,0
5384,08-02-15 11:34,19.1,30.89,24,432.75,0.004221877,0
6014,08-02-15 22:04,19.5,27.6,0,444,0.00386517,0
7710,10-02-15 2:19,20.29,32.9,0,460,0.004846247,0
1735,05-02-15 22:45,20.5,21.1,0,454.5,0.003140079,0
7590,10-02-15 0:20,20.34,32.95,0,481,0.004868806,0
1157,05-02-15 13:07,22.82333333,25.85666667,340.6666667,983,0.00444472,1
4433,07-02-15 19:43,20.1,24.6,0,445,0.003574034,0
1305,05-02-15 15:35,22.55,27.445,449.5,1051.5,0.004641612,1
5352,08-02-15 11:02,19.23,30.53333333,31,432.6666667,0.00420699,0
4097,07-02-15 14:06,22.6,17.16666667,140.6666667,446,0.002904052,0
2528,06-02-15 11:57,21.7,20.46333333,480.6666667,795,0.003278996,1
6875,09-02-15 12:24,21.5,34.4475,460.75,1423,0.005471774,1
2921,06-02-15 18:30,21.2,20.2,0,666.5,0.003138461,0
2816,06-02-15 16:46,21.7675,21.7675,460,934,0.003503651,1
6682,09-02-15 9:11,20,29.39,405,661.3333333,0.004248169,1
8106,10-02-15 8:55,20.6,33.86333333,405,509.5,0.005086473,1
1262,05-02-15 14:51,22.39,28.2,490.25,1051,0.004723766,1
3450,07-02-15 3:20,19.89,19.1,0,439,0.002735425,0
2459,06-02-15 10:49,21.7,20.945,494,854.5,0.003356594,1
5925,08-02-15 20:35,19.39,27.39,0,442,0.003809261,0
6096,08-02-15 23:25,19.5,27.5,0,452.5,0.003851079,0
6592,09-02-15 7:41,19.5,26.245,0,467.5,0.003674291,0
7289,09-02-15 19:19,20.89,35.95,0,1204,0.005500849,0
6400,09-02-15 4:30,19.29,26.79,0,466,0.003702057,0
2354,06-02-15 9:04,20.89,19.815,426,649,0.003019983,1
4981,08-02-15 4:51,19.29,31.39,0,436,0.004342159,0
6759,09-02-15 10:28,20.84,32.245,432.75,1204,0.004914177,1
7810,10-02-15 4:00,20.2,32.9,0,448.5,0.004819147,0
147,04-02-15 20:17,21.7,27,0,530.5,0.004333714,0
5549,08-02-15 14:19,20.7,26.245,106.25,419.25,0.003959398,0
1074,05-02-15 11:44,22.2,27.075,460,1129,0.004481443,1
3915,07-02-15 11:05,22.29,17.815,357.5,455.4,0.002957722,0
7149,09-02-15 16:59,22.1,38.9475,433,2010.5,0.006427318,1
5347,08-02-15 10:57,19.23,30.53333333,31,437.6666667,0.00420699,0
5771,08-02-15 18:01,19.34,27.29,0,422.5,0.003783403,0
1687,05-02-15 21:56,20.7,20.6,0,463.5,0.003103527,0
7276,09-02-15 19:06,21,36.145,0,1267.5,0.005568828,0
6453,09-02-15 5:23,19.5,26.7,0,460.5,0.003738374,0
6685,09-02-15 9:15,20.1,29.745,405,695.5,0.00432673,1
7393,09-02-15 21:03,20.5,34.045,0,751.5,0.005082281,0
5525,08-02-15 13:54,20.7,26.79,186,428,0.004042152,0
4504,07-02-15 20:54,19.89,26.245,0,438.5,0.003764896,0
3186,06-02-15 22:56,20,18.84,0,441.5,0.002716562,0
5561,08-02-15 14:31,20.5,26.2,63.5,419,0.003903819,0
1607,05-02-15 20:37,21.2,19.445,0,475,0.003020588,0
7246,09-02-15 18:36,21.5,36.7,0,1474.5,0.005832925,0
3576,07-02-15 5:25,19.79,19.29,0,442,0.002745599,0
1795,05-02-15 23:44,20.29,21.29,0,447,0.003127468,0
6100,08-02-15 23:30,19.5,27.39,0,451,0.003835579,0
4805,08-02-15 1:54,19.5,30.6,0,436,0.004288193,0
1975,06-02-15 2:44,20.5,19.2,0,434,0.002856025,0
6838,09-02-15 11:48,21.4175,33.2725,464,1441.75,0.00525669,1
989,05-02-15 10:19,22.1,26.625,464,1047.75,0.004379478,1
6675,09-02-15 9:04,19.84,28.6975,389,578.75,0.004106207,1
5061,08-02-15 6:10,19.245,31.65,0,437.5,0.004366035,0
5960,08-02-15 21:10,19.39,27.39,0,449,0.003809261,0
2264,06-02-15 7:34,20.245,18.55,0,432,0.002715606,0
2453,06-02-15 10:43,21.5,20.84,528.5,832.5,0.003298842,1
5829,08-02-15 18:59,19.2,27.6,0,434,0.003793214,0
4582,07-02-15 22:12,19.7,27.89,0,440,0.003955192,0
4018,07-02-15 12:48,23.1,17.16666667,302,446,0.002993823,0
7620,10-02-15 0:49,20.29,33,0,477,0.004861092,0
5232,08-02-15 9:02,19.2675,31.175,30.5,430.75,0.004306131,0
776,05-02-15 6:46,20.79,22.89,0,454,0.003469731,0
1214,05-02-15 14:04,22.29,25.92666667,453,795.25,0.004313796,0
3444,07-02-15 3:14,19.84,19.1,0,437,0.00272692,0
5658,08-02-15 16:08,19.79,26.6,39.5,421.75,0.003792396,0
2385,06-02-15 9:35,21.1,21.05,454.75,777.5,0.003251092,1
1622,05-02-15 20:51,21,19.7,0,467.5,0.003022848,0
1250,05-02-15 14:39,22.2225,28.3675,474.5,1012,0.004703482,1
7170,09-02-15 17:19,22.1,39.09,433,2026,0.006451078,1
3039,06-02-15 20:29,20.245,19.245,0,465.5,0.002817811,0
8091,10-02-15 8:41,20.35666667,33.4,419,482.3333333,0.004940953,0
5036,08-02-15 5:45,19.29,31.5,0,436.6666667,0.004357482,0
8142,10-02-15 9:32,21.1,36.26,433,820.3333333,0.005621449,1
2372,06-02-15 9:22,21,20.865,438,754.5,0.003202531,1
560,05-02-15 3:10,21,24.89,0,447.5,0.003824119,0
825,05-02-15 7:34,20.7,22.39,0,449,0.003374666,0
1395,05-02-15 17:05,22.245,25.7225,433,1030.5,0.004267805,1
1085,05-02-15 11:55,22.2,27.1,460,1124,0.004485611,1
2944,06-02-15 18:53,20.89,19.79,0,582,0.003016154,0
7979,10-02-15 6:49,20.245,33.09,0,453,0.004860807,0
6344,09-02-15 3:34,19.39,26.7,0,475,0.003712727,0
1119,05-02-15 12:29,22.7225,26.7475,558,1125.25,0.004570746,1
5343,08-02-15 10:53,19.23,30.5,31,430.6666667,0.004202367,0
1885,06-02-15 1:14,20.23,20.63333333,0,435,0.00301926,0
2243,06-02-15 7:13,20.2,18.56666667,0,430,0.002710471,0
2536,06-02-15 12:06,21.7,20.4175,513.75,800.25,0.003271613,1
6077,08-02-15 23:06,19.5,27.7,0,449,0.003879261,0
7817,10-02-15 4:07,20.2,32.9,0,451,0.004819147,0
4871,08-02-15 3:01,19.39,31.1,0,440,0.00432882,0
4033,07-02-15 13:02,23.1,17,270.25,453.5,0.002964618,0
4236,07-02-15 16:25,20.89,19.79,6,439.5,0.003016154,0
5842,08-02-15 19:12,19.2,27.6,0,437,0.003793214,0
6183,09-02-15 0:53,19.39,26.79,0,462,0.003725317,0
2508,06-02-15 11:38,21.7,20.4425,467.75,801,0.00327564,1
2107,06-02-15 4:57,20.445,18.7,0,434.5,0.00277185,0
5673,08-02-15 16:23,19.6,26.7,31,417,0.003761825,0
3018,06-02-15 20:08,20.39,19.2,0,471,0.002836609,0
3421,07-02-15 2:51,19.89,19.05,0,442.5,0.002728232,0
8109,10-02-15 8:58,20.6,33.895,419,525.75,0.005091269,1
3625,07-02-15 6:15,19.7,19.39,0,452,0.002744454,0
6009,08-02-15 21:59,19.5,27.6,0,449,0.00386517,0
7828,10-02-15 4:18,20.2,32.9,0,445,0.004819147,0
2909,06-02-15 18:19,21.39,20.5,0,725.5,0.003222838,0
2767,06-02-15 15:56,22,21.2425,474.5,865.25,0.003467829,1
7117,09-02-15 16:27,22.06666667,39.02666667,441,2014.333333,0.00642731,1
6552,09-02-15 7:01,19.29,26.1,0,470,0.003606154,0
7339,09-02-15 20:09,20.6,35,0,970.5,0.005258651,0
197,04-02-15 21:07,21.5,26.15,0,501.5,0.004144984,0
5487,08-02-15 13:17,20.745,28.1,174.5,427,0.00425301,0
5177,08-02-15 8:06,19.2,31.05,0,436,0.004270621,0
950,05-02-15 9:40,22.1,25.945,459,1011,0.004266859,1
6722,09-02-15 9:52,20.55,31.245,438,975.5,0.00467567,1
5856,08-02-15 19:25,19.39,27.6,0,437.5,0.003838647,0
5933,08-02-15 20:43,19.39,27.39,0,444,0.003809261,0
1702,05-02-15 22:12,20.6,20.745,0,458.5,0.003106182,0
495,05-02-15 2:05,21,25,0,439,0.003841124,0
1473,05-02-15 18:23,21.7,23.6,0,755,0.003784667,0
6087,08-02-15 23:17,19.5,27.6,0,454,0.00386517,0
4234,07-02-15 16:24,21,19.79,12,444,0.003036726,0
1413,05-02-15 17:23,22.29,25.03,433,970,0.004163605,1
6332,09-02-15 3:22,19.29,26.79,0,469,0.003702057,0
2879,06-02-15 17:49,21.675,21.175,433,813.75,0.003388442,1
1999,06-02-15 3:08,20.53333333,18.96333333,0,432.3333333,0.002826494,0
8002,10-02-15 7:12,20.29,33.09,0,452,0.004874453,0
5817,08-02-15 18:47,19.29,27.6,0,429,0.003814675,0
1455,05-02-15 18:04,22,24.1,0,844,0.003937268,0
1903,06-02-15 1:33,20.39,20.2,0,439,0.002985058,0
4308,07-02-15 17:38,20.5,21.445,0,435.5,0.003191685,0
7430,09-02-15 21:40,20.5,33.59,0,657,0.005013811,0
5497,08-02-15 13:27,20.7,27.79,90,422,0.004194052,0
5772,08-02-15 18:02,19.34,27.29,0,424.5,0.003783403,0
5123,08-02-15 7:13,19.15,31.39,0,432.5,0.004304179,0
2389,06-02-15 9:39,21.2,21.075,454.75,777,0.003275125,1
4368,07-02-15 18:38,20.29,23,0,435.5,0.003380029,0
3489,07-02-15 3:59,19.79,19.29,0,438,0.002745599,0
3344,07-02-15 1:34,19.89,18.745,0,435.5,0.002684364,0
651,05-02-15 4:40,20.945,24,0,446,0.00367405,0
7697,10-02-15 2:06,20.29,32.9,0,460,0.004846247,0
3723,07-02-15 7:53,19.7,19.5,0,452,0.002760093,0
3717,07-02-15 7:46,19.7,19.39,0,454,0.002744454,0
7952,10-02-15 6:22,20.1,33.2,0,441,0.004833202,0
3185,06-02-15 22:54,20,18.89,0,444.5,0.002723803,0
7623,10-02-15 0:53,20.29,33,0,482,0.004861092,0
159,04-02-15 20:29,21.7,26.79,0,520,0.004299774,0
1155,05-02-15 13:05,22.89,25.945,534,987,0.004478198,1
1930,06-02-15 1:59,20.5,19.745,0,431.5,0.002937477,0
7382,09-02-15 20:51,20.5,34.09,0,788.5,0.005089054,0
6121,08-02-15 23:51,19.5,27.1,0,448,0.003794721,0
6277,09-02-15 2:26,19.39,26.79,0,471,0.003725317,0
7666,10-02-15 1:36,20.29,32.9,0,463.3333333,0.004846247,0
79,04-02-15 19:08,22.245,27.245,0,591,0.00452225,0
1190,05-02-15 13:40,22.29,26.2,524,891,0.004359593,0
7156,09-02-15 17:06,22.1,38.975,433,2021.75,0.006431903,1
3322,07-02-15 1:12,19.945,18.7,0,438,0.002687076,0
7798,10-02-15 3:48,20.2,32.9,0,450.5,0.004819147,0
7515,09-02-15 23:05,20.39,33,0,544.5,0.004891455,0
1538,05-02-15 19:27,21.15,20,0,534,0.003097662,0
4075,07-02-15 13:45,22.79,17,157,440.25,0.002909226,0
6835,09-02-15 11:44,21.39,33.2225,479,1439.25,0.005239812,1
5518,08-02-15 13:47,20.65,27.05,199.75,424.5,0.004069,0
4186,07-02-15 15:36,21.6,18.525,47.75,442.5,0.002948744,0
905,05-02-15 8:55,21.39,24.29,447.3333333,789.6666667,0.003822332,1
2370,06-02-15 9:20,21,20.79,440,759,0.00319096,1
8086,10-02-15 8:36,20.29,33.2,0,458,0.004890785,0
204,04-02-15 21:14,21.5,26.1,0,501,0.004137006,0
56,04-02-15 18:46,22.39,27.5,0,625.5,0.004605641,0
3226,06-02-15 23:36,20,18.7,0,438,0.002696288,0
6423,09-02-15 4:53,19.29,26.89,0,467.5,0.003715958,0
4636,07-02-15 23:06,19.7,28.945,0,440,0.004105793,0
2375,06-02-15 9:24,21.05,21.05,441,765.25,0.003241069,1
7082,09-02-15 15:52,22,37.945,444,1848.25,0.00622178,1
2416,06-02-15 10:06,21.29,21.29,457,835,0.003327133,1
860,05-02-15 8:10,21.075,23.72,419,594,0.003660236,1
3777,07-02-15 8:47,19.7,19.5,31,457.5,0.002760093,0
422,05-02-15 0:52,21.1,25.5,0,445,0.003942734,0
4850,08-02-15 2:39,19.39,30.84,0,441.5,0.004292381,0
